Time,Ask,Bid,AskVolume,BidVolume,
2014.08.15,00:07:57.861,1.33615,1.33613,1.69,1
2014.08.15,00:07:58.406,1.33615,1.33612,1.5,1.5
2014.08.15,00:07:59.042,1.33615,1.33613,1.88,1
2014.08.15,00:07:59.589,1.33615,1.33612,1.5,1.5
2014.08.15,00:08:00.411,1.33615,1.33613,1.88,1
2014.08.15,00:08:01.067,1.33615,1.33612,1.88,1.5
2014.08.15,00:08:01.572,1.33615,1.33613,1.88,1
2014.08.15,00:08:02.076,1.33615,1.33612,1.88,1.5
2014.08.15,00:08:02.673,1.33615,1.33613,1.88,1
2014.08.15,00:08:03.275,1.33615,1.33612,1.5,1.5
2014.08.15,00:08:03.779,1.33616,1.33612,3,4.88
2014.08.15,00:08:04.310,1.33616,1.33613,3.75,2.25
2014.08.15,00:08:05.124,1.33616,1.33612,3,4.88
2014.08.15,00:08:05.728,1.33616,1.33613,3.75,2.25
2014.08.15,00:08:06.762,1.33616,1.33613,4.88,2.44
2014.08.15,00:08:07.271,1.33616,1.33612,3.38,4.88
2014.08.15,00:08:07.777,1.33616,1.33613,4.88,2.25
2014.08.15,00:08:08.344,1.33616,1.33613,4.88,2.25
2014.08.15,00:08:08.849,1.33616,1.33612,3.38,4.88
2014.08.15,00:08:09.363,1.33616,1.33612,3.38,4.88
2014.08.15,00:08:09.909,1.33616,1.33612,3.38,4.88
2014.08.15,00:08:10.228,1.33616,1.33614,4.88,1.5
2014.08.15,00:08:10.880,1.33616,1.33614,4.88,1.5
2014.08.15,00:08:11.392,1.33616,1.33614,4.88,1.5
2014.08.15,00:08:11.900,1.33616,1.33614,4.88,1.5
2014.08.15,00:08:12.496,1.33616,1.33613,3.38,3.19
2014.08.15,00:08:13.075,1.33616,1.33614,4.88,1.5
2014.08.15,00:08:13.579,1.33616,1.33614,4.13,1.5
2014.08.15,00:08:13.837,1.33616,1.33614,3,1.5
2014.08.15,00:08:14.350,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:14.869,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:15.379,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:15.928,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:16.432,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:16.964,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:17.737,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:18.403,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:18.913,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:19.531,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:20.348,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:20.862,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:21.374,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:21.885,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:22.505,1.33616,1.33613,1.5,1.69
2014.08.15,00:08:23.070,1.33616,1.33614,2.25,1.5
2014.08.15,00:08:23.424,1.33614,1.33612,1.5,1.88
2014.08.15,00:08:23.929,1.33614,1.33611,3.6,2.25
2014.08.15,00:08:32.809,1.33614,1.33612,2.25,1
2014.08.15,00:08:37.117,1.33614,1.33611,1.5,2.25
